dim_site_id,dim_source,dim_load_date,site_name,on_sitehousing,createdon,updatedon,verificationlevel,visiting_country,visiting_region,is_certification_scope
15F786DA977D3A64E39986013ED95111,RACP,09/09/22 12:26:00,Site 845417,No,04/21/22 08:05:00,01/01/00 00:00:00,,Colombia,Latin America,FALSE
15FBABE3591C412B8A49C129F9B9B0DC,RACP,09/09/22 12:26:00,Site 917574,No,04/21/22 08:08:00,01/06/22 20:39:00,B-Low,Ghana,Africa,TRUE
160377B3A4120421E0D02F37ABF729A5,RACP,09/09/22 12:26:00,Site 507453,No,04/21/22 08:06:00,03/11/22 18:35:00,B-Low,United States of America (the),North America,TRUE
16861AF5450BEA78C5A2FFA7B034BE02,RACP,09/09/22 12:26:00,Site 319194,No,01/01/00 00:00:00,07/21/22 11:06:00,,India,Asia and Pacific,TRUE
168ED252A042A1E120E972B8209461A5,RACP,09/09/22 12:26:00,Site 729846,No,07/22/22 15:12:00,07/22/22 15:34:00,B-Low,Germany,Europe,TRUE
16CDC88C89D3E72704F63445192DFD2A,RACP,09/09/22 12:26:00,Site 376615,No,04/21/22 08:10:00,01/25/22 20:56:00,B-Low,Germany,Europe,TRUE
16F4C92C7599E381C1D035879EE2C784,RACP,09/09/22 12:26:00,Site 773747,No,04/21/22 08:08:00,01/13/22 15:02:00,B-Low,Brazil,Latin America,TRUE
1701C7D40C7D2CBE26D1D8C95D68F02D,RACP,09/09/22 12:26:00,Site 860192,No,05/06/22 13:37:00,06/06/22 18:18:00,C-Medium,Belgium,Europe,TRUE
172D87AE4DFFAB5DEC189B65243196B1,RACP,09/09/22 12:26:00,Site 372272,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
174C04D1B9474AECD9BAE65809A38C92,RACP,09/09/22 12:26:00,Site 542703,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Netherlands (the),Europe,TRUE
175515E301B4AE7100F3A330F8595F0A,RACP,09/09/22 12:26:00,Site 246544,No,06/20/22 07:19:00,06/20/22 08:23:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
176A9BE1244A6F34C44778D9FC7B8F1F,RACP,09/09/22 12:26:00,Site 391936,No,01/01/00 00:00:00,09/05/22 12:24:00,,India,Asia and Pacific,TRUE
178D3946D079B2F00B74DFC5E56DF415,RACP,09/09/22 12:26:00,Site 090909,,06/21/22 19:20:00,06/21/22 20:21:00,Not Applicable,Ethiopia,Africa,TRUE
17CB594B6C52B889A3C39E98D6A5B77C,RACP,09/09/22 12:26:00,Site 066873,No,01/01/00 00:00:00,08/18/22 15:46:00,E-Very High,Brazil,Latin America,TRUE
17E42DB8DFAE938F05223BA9B14B8D4F,RACP,09/09/22 12:26:00,Site 994606,No,04/21/22 08:05:00,04/08/22 16:37:00,B-Low,Brazil,Latin America,TRUE
18224C1094B6CE27419FAE4DC3AD52B7,RACP,09/09/22 12:26:00,Site 390446,,06/20/22 10:13:00,06/20/22 10:13:00,,Israel,Asia and Pacific,TRUE
185DEF9076DBF9C41871E057BD099859,RACP,09/09/22 12:26:00,Site 953316,No,04/21/22 08:05:00,01/01/00 00:00:00,,United States of America (the),North America,FALSE
18ADEE2D6BC81C5D3747652628E8D59A,RACP,09/09/22 12:26:00,Site 800194,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
18B762E003F795D999290FCD5430E389,RACP,09/09/22 12:26:00,Site 298557,No,01/01/00 00:00:00,08/18/22 06:53:00,,India,Asia and Pacific,TRUE
18B9DFCA672ED0B7BD40C147CE8A9124,RACP,09/09/22 12:26:00,Site 902363,Yes,04/21/22 08:06:00,02/28/22 15:41:00,Not Applicable,Malawi,Africa,TRUE
18F0D1C1A555960BA46C82359586C36C,RACP,09/09/22 12:26:00,Site 004768,No,04/21/22 08:10:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
1931A83396CC0AEAB45A43BC3873493B,RACP,09/09/22 12:26:00,Site 607202,No,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
1944A551F6CAE95EF2A0393535B4A602,RACP,09/09/22 12:26:00,Site 479583,No,04/21/22 08:07:00,01/11/22 14:36:00,Not Applicable,Ethiopia,Africa,TRUE
1958626BE75A522B1B2FA99F981B666E,RACP,09/09/22 12:26:00,Site 602820,,08/05/22 20:00:00,08/05/22 20:39:00,Not Applicable,Costa Rica,Latin America,TRUE
19748BCB6B8D9BBAEA3700268003F1F8,RACP,09/09/22 12:26:00,Site 901605,,05/11/22 13:59:00,06/06/22 18:53:00,B-Low,Belgium,Europe,TRUE
1997EEBF9A1A2BEF08CC1DB5EB4A2EDE,RACP,09/09/22 12:26:00,Site 280978,Yes,01/01/00 00:00:00,08/17/22 20:22:00,To Be Determined,Costa Rica,Latin America,TRUE
1A255ECDB27B7D467C9B01FFB8B45F63,RACP,09/09/22 12:26:00,Site 006658,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
1A8D302A603437623A3841A91DC5DD91,RACP,09/09/22 12:26:00,Site 275928,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
1ABF6BC81A880D4D7C884546DAC6384D,RACP,09/09/22 12:26:00,Site 067069,No,01/01/00 00:00:00,07/20/22 03:08:00,To Be Determined,Australia,Asia and Pacific,TRUE
1AF6FD7304FE225DC50956C88C90BECD,RACP,09/09/22 12:26:00,Site 203409,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
1B03ACB73590D9A8665D3D0F0A9C0247,RACP,09/09/22 12:26:00,Site 239367,No,04/21/22 08:09:00,11/19/21 10:58:00,Not Applicable,India,Asia and Pacific,TRUE
1B296F25713CEEC4B69D7030B7348BEA,RACP,09/09/22 12:26:00,Site 727949,No,07/20/22 03:08:00,07/20/22 03:08:00,To Be Determined,Australia,Asia and Pacific,TRUE
1B39310FF0A96B48095001086A16A039,RACP,09/09/22 12:26:00,Site 727949,No,01/01/00 00:00:00,07/26/22 01:15:00,,Australia,Asia and Pacific,TRUE
1B3C28870A31948688A177F8A778C3FD,RACP,09/09/22 12:26:00,Site 843108,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
1B41C4CB657EDDADFA4BCD495AC2D2FA,RACP,09/09/22 12:26:00,Site 912257,No,01/01/00 00:00:00,05/12/22 08:46:00,Not Applicable,Turkey,Asia and Pacific,TRUE
1B7D598C58911F3030488F6EFB0AC9DD,RACP,09/09/22 12:26:00,Site 755432,No,01/01/00 00:00:00,08/01/22 17:54:00,Not Applicable,Guatemala,Latin America,TRUE
1B996AC86ACFF9FF082AA5DE2A9E7AE3,RACP,09/09/22 12:26:00,Site 785857,,08/08/22 16:52:00,08/08/22 16:53:00,Not Applicable,Costa Rica,Latin America,TRUE
1BB0F402CD978C086428EDDDE72C9B7A,RACP,09/09/22 12:26:00,Site 760435,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
1BBFD30D46A5B2CCFB5181DADF42CD83,RACP,09/09/22 12:26:00,Site 186005,No,04/21/22 08:09:00,11/12/21 20:53:00,E-Very High,India,Asia and Pacific,TRUE
1BD2ECB9CBF41D4EB226AF3040F5FAF9,RACP,09/09/22 12:26:00,Site 422742,No,04/21/22 08:12:00,11/10/21 21:09:00,D-High,Belgium,Europe,TRUE
1BEE1BB2C603F1B49A018DABACD73CC9,RACP,09/09/22 12:26:00,Site 326714,No,04/21/22 08:08:00,03/09/22 16:20:00,Not Applicable,Senegal,Africa,TRUE
1C077F9452A545D29D68B81E5BBC3AAE,RACP,09/09/22 12:26:00,Site 269040,No,04/21/22 08:07:00,01/18/22 20:07:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
1C2359D89DCD83A86EF6688A4CAF04F1,RACP,09/09/22 12:26:00,Site 486380,No,01/01/00 00:00:00,08/17/22 20:22:00,To Be Determined,Costa Rica,Latin America,TRUE
1C3F393B6B55042B86627761C03BDA1F,RACP,09/09/22 12:26:00,Site 927172,No,04/21/22 08:10:00,01/01/00 00:00:00,,India,Asia and Pacific,FALSE
1CBB924FF12C6139DBD3037A37E88A84,RACP,09/09/22 12:26:00,Site 425833,No,04/21/22 08:09:00,11/26/21 01:21:00,Not Applicable,Taiwan,Asia and Pacific,TRUE
1CF3E7486B2DB9D48032E88CC7F9545B,RACP,09/09/22 12:26:00,Site 700673,No,04/27/22 16:25:00,04/27/22 16:31:00,D-High,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
1D0D68915F756204C3778A32E873347B,RACP,09/09/22 12:26:00,Site 503986,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
1D185FDA3B176EF4CB70273164CCADCE,RACP,09/09/22 12:26:00,Site 095893,Yes,01/01/00 00:00:00,07/25/22 22:21:00,Not Applicable,Mexico,Latin America,TRUE
1D1D65AB74972D805B25FAC525899FDA,RACP,09/09/22 12:26:00,Site 394179,No,04/21/22 08:08:00,01/06/22 20:20:00,B-Low,Ghana,Africa,TRUE
1D2F8C5776F5C5B8694C05827FD28A16,RACP,09/09/22 12:26:00,Site 882532,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
1D61A6DF51A187DCAFDDB7CEC8865849,RACP,09/09/22 12:26:00,Site 049112,,07/29/22 21:42:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
1D8BA61820AED7D1658CCDDD969628A9,RACP,09/09/22 12:26:00,Site 338396,No,01/01/00 00:00:00,08/05/22 22:16:00,,Guatemala,Latin America,TRUE
1D9BC1B3613661D69B8C8ECA2527E391,RACP,09/09/22 12:26:00,Site 951628,Yes,04/21/22 08:09:00,10/29/21 05:26:00,Not Applicable,India,Asia and Pacific,TRUE
1DB40E66AE79D9491FA1E8ABAEE20443,RACP,09/09/22 12:26:00,Site 677441,No,01/01/00 00:00:00,09/02/22 15:46:00,Not Applicable,Peru,Latin America,TRUE
1DC5E720B044E3DB66790756A1F94AC2,RACP,09/09/22 12:26:00,Site 647331,No,04/21/22 08:07:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
1DDAEFF7C038F0368563A5FD7FDEDAE7,RACP,09/09/22 12:26:00,Site 354972,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
1DEFA11D26B34D205699BF6F731B8A99,RACP,09/09/22 12:26:00,Site 360165,No,04/21/22 08:07:00,01/18/22 20:07:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
1E86D669DDDB683296D1801A753C982E,RACP,09/09/22 12:26:00,Site 670544,No,04/21/22 08:12:00,12/14/21 19:20:00,E-Very High,Poland,Europe,TRUE
1EADFB633265AE1B784C7282DAFD8E14,RACP,09/09/22 12:26:00,Site 062902,,06/22/22 18:48:00,06/22/22 18:49:00,Not Applicable,Ethiopia,Africa,TRUE
1EAEB8F2240B32F3AA96BB8AE7E2791C,RACP,09/09/22 12:26:00,Site 632957,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
1EB06D6415730720F2F635E262BBCB59,RACP,09/09/22 12:26:00,Site 765675,,01/01/00 00:00:00,07/02/22 07:19:00,Not Applicable,Ethiopia,Africa,TRUE
1F1124887553C73FED735340AA14D3CF,RACP,09/09/22 12:26:00,Site 503986,No,04/21/22 08:09:00,12/07/21 14:43:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
1F98878810E6871D57B52ED98DB0FDFB,RACP,09/09/22 12:26:00,Site 127868,,06/14/22 22:36:00,06/14/22 22:39:00,Not Applicable,Ghana,Africa,TRUE
1FD75F70EDAAD7C038A46D58B338F0EF,RACP,09/09/22 12:26:00,Site 950416,,06/18/22 07:51:00,06/20/22 13:34:00,Not Applicable,Uganda,Africa,TRUE
1FD880EA3368481B18C37E14C39D3B16,RACP,09/09/22 12:26:00,Site 328399,No,01/01/00 00:00:00,08/10/22 08:54:00,,Viet Nam,Asia and Pacific,TRUE
1FEA20AB3F88F15CEFED179A0FAA525E,RACP,09/09/22 12:26:00,Site 327789,No,05/06/22 17:55:00,06/06/22 20:23:00,D-High,United States of America (the),North America,TRUE
202B5EC09FA8AF5EDBF66737352769E0,RACP,09/09/22 12:26:00,Site 453812,Yes,09/08/22 08:47:00,09/08/22 09:27:00,Not Applicable,Kenya,Africa,TRUE
210742EE516652E6D9F644B2D2D89F20,RACP,09/09/22 12:26:00,Site 231230,No,04/21/22 08:05:00,04/08/22 16:31:00,A-Very Low,Spain,Europe,TRUE
21091FF092772F4C5107A8AB2A358259,RACP,09/09/22 12:26:00,Site 961145,No,04/21/22 08:11:00,01/01/00 00:00:00,D-High,Italy,Europe,TRUE
21750899794C541E1A0F5BC931148ABE,RACP,09/09/22 12:26:00,Site 042057,Yes,01/01/00 00:00:00,08/12/22 13:58:00,,Dominican Republic (the),Latin America,TRUE
22136F2000AECB444C0FC9DB87BB2FBA,RACP,09/09/22 12:26:00,Site 209859,,01/01/00 00:00:00,06/17/22 16:30:00,,Ghana,Africa,TRUE
22383AC236CC0D2EAEAF20726A75627C,RACP,09/09/22 12:26:00,Site 006423,No,04/21/22 08:08:00,12/07/21 14:43:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
22BBA444739707085121CB6378EBC659,RACP,09/09/22 12:26:00,Site 426327,No,04/29/22 06:15:00,04/29/22 06:17:00,Not Applicable,Philippines (the),Asia and Pacific,TRUE
22BBCDD71604FB795792348B9DB12531,RACP,09/09/22 12:26:00,Site 393231,,08/10/22 11:19:00,08/10/22 11:28:00,Not Applicable,Turkey,Asia and Pacific,TRUE
22CB260FF33F64C9F5051BC7DD669D7D,RACP,09/09/22 12:26:00,Site 223182,Yes,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
230EAD4BB8ABB296B91F54CBB2577BEF,RACP,09/09/22 12:26:00,Site 612524,No,01/01/00 00:00:00,05/20/22 21:40:00,,Nicaragua,Latin America,TRUE
233660312D2043B0DD91895201B0EFD3,RACP,09/09/22 12:26:00,Site 086508,Yes,04/21/22 08:08:00,12/29/21 01:07:00,Not Applicable,Costa Rica,Latin America,TRUE
23641BB9B25D176C9C7A28BE3B621E23,RACP,09/09/22 12:26:00,Site 912258,No,04/21/22 08:05:00,01/01/00 00:00:00,,China,Asia and Pacific,FALSE
23859C58E16F8AC2CEDF3B98B2B7CB84,RACP,09/09/22 12:26:00,Site 555512,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
23ADBC88554C4B6AB8A2EFD64FBA57A4,RACP,09/09/22 12:26:00,Site 308400,No,01/01/00 00:00:00,05/20/22 21:40:00,,Nicaragua,Latin America,TRUE
23BB24BF05BE901248FC4208E846172D,RACP,09/09/22 12:26:00,Site 097797,,05/20/22 02:31:00,05/20/22 02:31:00,Not Applicable,India,Asia and Pacific,TRUE
23DEEB7EA1DFF13699B34D40C79F93B3,RACP,09/09/22 12:26:00,Site 485665,No,04/21/22 08:07:00,04/07/22 06:00:00,Not Applicable,India,Asia and Pacific,TRUE
23F6C5C8C0A3BEC88D77377A57ECDC82,RACP,09/09/22 12:26:00,Site 001641,No,01/01/00 00:00:00,07/01/22 16:53:00,Needs Manual Review,Poland,Europe,TRUE
2487A065D6CDAB7F0E1BA95630607F61,RACP,09/09/22 12:26:00,Site 292516,No,04/21/22 08:12:00,01/01/00 00:00:00,D-High,Netherlands (the),Europe,TRUE
24A3E745F4BB5283639F10709820961E,RACP,09/09/22 12:26:00,Site 074699,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
24CB3C88AB76BC0EA6BD47ED2311C596,RACP,09/09/22 12:26:00,Site 410413,No,04/21/22 08:09:00,12/07/21 14:43:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
24EE9A1F7773B763BF605CC0C9FACCD8,RACP,09/09/22 12:26:00,Site 907480,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
2521FB069ADD6346A11CBC0EF5B95774,RACP,09/09/22 12:26:00,Site 028159,,01/01/00 00:00:00,06/17/22 16:30:00,,Ghana,Africa,TRUE
253C16BDF84CC5D2C180C596486E3342,RACP,09/09/22 12:26:00,Site 414841,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
254FC1570801E04D8A1C23886C32B8CF,RACP,09/09/22 12:26:00,Site 885154,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
2576AC720727094E4947D3E9F52328EF,RACP,09/09/22 12:26:00,Site 393902,No,04/21/22 08:06:00,03/11/22 18:56:00,B-Low,United States of America (the),North America,TRUE
258757E4CEC3AD5BFD147FD825AD5707,RACP,09/09/22 12:26:00,Site 527058,No,04/21/22 08:06:00,03/11/22 18:51:00,B-Low,United States of America (the),North America,TRUE
25ABC37EB11A5831E0D4C8EF7C26CE6F,RACP,09/09/22 12:26:00,Site 946638,No,01/01/00 00:00:00,08/26/22 09:39:00,Needs Manual Review,France,Europe,TRUE
25D87A694D469D8D08473FB68A858C00,RACP,09/09/22 12:26:00,Site 376564,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
25DBBA4BD537CCE497C475E040688300,RACP,09/09/22 12:26:00,Site 211345,No,04/21/22 08:05:00,04/03/22 20:15:00,Not Applicable,Philippines (the),Asia and Pacific,TRUE
2604D872AF7C19C8939A0280595D13F3,RACP,09/09/22 12:26:00,Site 474149,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Germany,Europe,TRUE
2620C5E87B968C49207236D04374A8FF,RACP,09/09/22 12:26:00,Site 085232,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
26367A73B9DB5D5C4BBE3B2007FC0ED4,RACP,09/09/22 12:26:00,Site 756071,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
263A7E85A555892FFBE4DC23E393D773,RACP,09/09/22 12:26:00,Site 239087,No,05/06/22 17:54:00,06/06/22 20:08:00,D-High,United States of America (the),North America,TRUE
263F2C0A5CD59BE0EBBBE6ACCA9CF4FE,RACP,09/09/22 12:26:00,Site 404102,,08/10/22 11:16:00,08/10/22 11:28:00,Not Applicable,Turkey,Asia and Pacific,TRUE
264D1D87F419520DCF6AD924E714EA36,RACP,09/09/22 12:26:00,Site 340258,Yes,01/01/00 00:00:00,06/29/22 15:44:00,,Costa Rica,Latin America,TRUE
266E5A758B5ADAD9BD5F3B6E11A5292F,RACP,09/09/22 12:26:00,Site 441734,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
26F37FFF49CC5DDA4066C2C34E4E5AE4,RACP,09/09/22 12:26:00,Site 765675,,01/01/00 00:00:00,07/02/22 07:19:00,Not Applicable,Ethiopia,Africa,TRUE
272947E810F1399F8605629438998674,RACP,09/09/22 12:26:00,Site 315214,Yes,04/21/22 08:08:00,12/17/21 14:31:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
27B924DE581DBEC2B615527D64D75D1C,RACP,09/09/22 12:26:00,Site 827860,,06/18/22 14:04:00,06/21/22 06:22:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
27CD4F6EDC9E54B19535FD3D052748A1,RACP,09/09/22 12:26:00,Site 764720,No,04/21/22 08:11:00,01/01/00 00:00:00,D-High,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
27E80D7245A051C219AEB8389588F74F,RACP,09/09/22 12:26:00,Site 424576,Yes,04/21/22 08:09:00,10/29/21 05:26:00,Not Applicable,India,Asia and Pacific,TRUE
28256C954F256F9C8701D958554284E9,RACP,09/09/22 12:26:00,Site 589196,No,04/21/22 08:09:00,11/02/21 10:29:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
28788EBBD5D211E61654351BA07CFBB9,RACP,09/09/22 12:26:00,Site 045522,No,01/01/00 00:00:00,09/01/22 05:27:00,,India,Asia and Pacific,TRUE
2896090463882C057336AEF609C19A1E,RACP,09/09/22 12:26:00,Site 336727,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
28A5DE81BC75CC9E8199B025DD4249AC,RACP,09/09/22 12:26:00,Site 647446,,06/21/22 07:22:00,07/07/22 20:02:00,B-Low,Italy,Europe,TRUE
28B4F87F3C89045AA018B19ACFA34F92,RACP,09/09/22 12:26:00,Site 287291,No,04/21/22 08:08:00,01/06/22 20:39:00,B-Low,Ghana,Africa,TRUE
28DB4FBFDB41BA67F413A2275BBB9B5C,RACP,09/09/22 12:26:00,Site 644336,No,04/21/22 08:09:00,11/10/21 13:48:00,Not Applicable,Colombia,Latin America,TRUE
28EE3CFFE9B028FB31336943E274EB8A,RACP,09/09/22 12:26:00,Site 376430,No,04/21/22 08:05:00,01/01/00 00:00:00,,Oman,Asia and Pacific,FALSE
28EF4061A5CDE14853F744D6FA1A56C9,RACP,09/09/22 12:26:00,Site 341219,No,04/21/22 08:08:00,12/07/21 14:43:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
2932A09DE9B4177C2737F02B42845CFE,RACP,09/09/22 12:26:00,Site 437366,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
2950F5AAA3C2A751AEBC8C52383ED50F,RACP,09/09/22 12:26:00,Site 669728,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
29EB8920061ECBFBCEFAC173171720CD,RACP,09/09/22 12:26:00,Site 341219,No,01/01/00 00:00:00,06/28/22 07:08:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
29FF985C8662DC68789DA4524A2C0544,RACP,09/09/22 12:26:00,Site 627809,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
2A09E3B3B1829C0ADDAEFDCD7780EA3B,RACP,09/09/22 12:26:00,Site 283530,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
2A17EB6FDA02D571851B6B6232768583,RACP,09/09/22 12:26:00,Site 613322,,05/09/22 03:44:00,05/17/22 20:43:00,E-Very High,India,Asia and Pacific,TRUE
2A233EF2709893B26EC27FC012C6CC1F,RACP,09/09/22 12:26:00,Site 045522,No,04/21/22 08:09:00,11/19/21 10:58:00,Not Applicable,India,Asia and Pacific,TRUE
2A3BF1361F36AA4BB322F5B7A0F5DA70,RACP,09/09/22 12:26:00,Site 635878,No,06/10/22 13:00:00,06/14/22 12:03:00,Not Applicable,Brazil,Latin America,TRUE
2A8829B04FD85D8F76EACECBFE9DADE7,RACP,09/09/22 12:26:00,Site 556587,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Turkey,Asia and Pacific,TRUE
2AD2D310D16E70D4351CE71A7CCD5A66,RACP,09/09/22 12:26:00,Site 823770,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
2ADB9594DCC16226A3C0EAA2C89C3C96,RACP,09/09/22 12:26:00,Site 425833,No,08/05/22 09:15:00,08/05/22 09:20:00,Not Applicable,Taiwan,Asia and Pacific,TRUE
2AEF1954C853A861ACC0DF6038D58B53,RACP,09/09/22 12:26:00,Site 974310,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
2B673B0F699AF6E9CFA5057B325D4786,RACP,09/09/22 12:26:00,Site 380003,No,08/24/22 13:56:00,08/24/22 13:56:00,,Sri Lanka,Asia and Pacific,TRUE
2BAD0DB894F47DF077C8FDA9DE21950D,RACP,09/09/22 12:26:00,Site 067069,No,01/01/00 00:00:00,07/20/22 03:08:00,To Be Determined,Australia,Asia and Pacific,TRUE
2BAFF0A6EB652704BCE5DAE9728FF65A,RACP,09/09/22 12:26:00,Site 026463,Yes,04/21/22 08:05:00,01/01/00 00:00:00,,Brazil,Latin America,FALSE
2BB9C6CEE63613548B90BB8536374324,RACP,09/09/22 12:26:00,Site 242751,No,07/12/22 20:35:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
2C10B3602A61DF7BB37B437764EC0324,RACP,09/09/22 12:26:00,Site 395611,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
2C21EDD9A809F70594C19588BE04EDCF,RACP,09/09/22 12:26:00,Site 889075,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
2C50DB4730D7E1BE061DDFF1285139D7,RACP,09/09/22 12:26:00,Site 678985,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
2CDD9051B34C4934F88BC7BEEE43449E,RACP,09/09/22 12:26:00,Site 206491,No,01/01/00 00:00:00,09/06/22 11:06:00,,Brazil,Latin America,TRUE
2CDEE53112F641A50CE39A6E4D2342BC,RACP,09/09/22 12:26:00,Site 450488,No,04/21/22 08:11:00,12/02/21 19:29:00,D-High,Argentina,Latin America,TRUE
2CF8296974BA3A2FE13C101293CF3C52,RACP,09/09/22 12:26:00,Site 533636,,01/01/00 00:00:00,06/17/22 16:30:00,,Ghana,Africa,TRUE
2CFC5DED48D389609DB526CA27D1D712,RACP,09/09/22 12:26:00,Site 373804,,07/12/22 16:24:00,07/13/22 19:31:00,D-High,United States of America (the),North America,TRUE
2D1F5F2B5431F28F91C1CBE538EE8F2F,RACP,09/09/22 12:26:00,Site 583103,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
2D690500FCB6093067117E7F73A3E324,RACP,09/09/22 12:26:00,Site 035114,No,04/21/22 08:06:00,03/11/22 18:54:00,B-Low,United States of America (the),North America,TRUE
2D757F4250741621504FEBAD8477E35A,RACP,09/09/22 12:26:00,Site 234454,No,01/01/00 00:00:00,08/22/22 12:22:00,,Italy,Europe,TRUE
2DA87D278F37DCD4E6F2DA0A39FDDB23,RACP,09/09/22 12:26:00,Site 727949,No,01/01/00 00:00:00,07/20/22 03:08:00,To Be Determined,Australia,Asia and Pacific,TRUE
2E06F6D52976EDC30F292A2A1BD59153,RACP,09/09/22 12:26:00,Site 606370,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
2E1D4CAC763D80A8AD417926A599ECF7,RACP,09/09/22 12:26:00,Site 612524,No,01/01/00 00:00:00,05/20/22 21:38:00,,Nicaragua,Latin America,TRUE
2E6FF6F9397BA38ED04D5E31DC02D092,RACP,09/09/22 12:26:00,Site 348561,No,09/08/22 11:52:00,09/08/22 11:53:00,Not Applicable,Turkey,Asia and Pacific,TRUE
2EC6CBB9ACA43B92DF703EB42C53E984,RACP,09/09/22 12:26:00,Site 160783,Yes,01/01/00 00:00:00,06/27/22 04:48:00,Not Applicable,India,Asia and Pacific,TRUE
2ECEEA08ECEB7C6882E6C92FBC589FBD,RACP,09/09/22 12:26:00,Site 760889,,06/23/22 15:16:00,07/07/22 20:03:00,D-High,Italy,Europe,TRUE
2F0AEDC768516D5F21890EC9EC8FFA40,RACP,09/09/22 12:26:00,Site 879633,No,04/21/22 08:09:00,11/19/21 10:58:00,Not Applicable,India,Asia and Pacific,TRUE
2F0D8EA06BDCAD064534B3B823F3558C,RACP,09/09/22 12:26:00,Site 579638,No,01/01/00 00:00:00,07/28/22 21:10:00,,Peru,Latin America,TRUE
